"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","MA1","OC1","REM","EQD"
"07179034051","2020-01-02T03:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0015,1","01219,1,9,N","009000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,"04,1,+00579,1,99,9","08,1,+01219,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00579,1,99,9,99,9","10300,1,99999,9",,"MET077METAR LFSL 020300Z AUTO 15003KT 9000 SCT019 OVC040 05/05 Q1030 TEMPO 3000 BR=",
"07179034051","2020-01-02T03:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0015,1","01189,1,9,N","008000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,"02,1,+00610,1,99,9","08,1,+01189,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 020330Z AUTO 14003KT 8000 FEW020 OVC039 05/05 Q1029 TEMPO 3000 BR=",
"07179034051","2020-01-02T04:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0015,1","01158,1,9,N","008000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,"02,1,+00640,1,99,9","08,1,+01158,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00640,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 020400Z AUTO 14003KT 8000 FEW021 OVC038 05/05 Q1029 TEMPO 3000 BR=",
"07179034051","2020-01-02T04:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0015,1","01097,1,9,N","007000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,"02,1,+00640,1,99,9","08,1,+01097,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00640,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 020430Z AUTO 15003KT 7000 FEW021 OVC036 05/05 Q1029 TEMPO 3000 BR=",
"07179034051","2020-01-02T05:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0010,1","01158,1,9,N","008000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,"02,1,+00579,1,99,9","08,1,+01158,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00579,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 020500Z AUTO VRB02KT 8000 FEW019 OVC038 05/05 Q1029 TEMPO 3000 BR=",
"07179034051","2020-01-02T05:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0010,1","01128,1,C,N","009000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,"07,1,+01128,1,99,9","08,1,+07315,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01128,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 020530Z AUTO VRB02KT 9000 BKN037 OVC240 05/05 Q1029 TEMPO 3000 BR=",
"07179034051","2020-01-02T06:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0015,1","22000,1,9,N","005000,1,9,9","+0030,1","+0030,1","99999,9",,,,,,"10,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET062METAR LFSL 020600Z AUTO 15003KT 5000 BR NSC 03/03 Q1029 NOSIG=",
"07179034051","2020-01-02T06:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","004400,1,9,9","+0020,1","+0020,1","99999,9",,,,,,"10,1",,,"02,1,+01189,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01189,1,99,9,99,9","10290,1,99999,9",,"MET065METAR LFSL 020630Z AUTO VRB03KT 4400 BR FEW039 02/02 Q1029 NOSIG=",
"07179034051","2020-01-02T07:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","002900,1,9,9","+0020,1","+0010,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET085METAR LFSL 020700Z AUTO VRB03KT 2900 BR VV/// 02/01 Q1029 TEMPO 3000 BR BECMG BKN035=",
"07179034051","2020-01-02T07:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","000250,1,9,9","+0010,5","+0010,5","99999,9",,,,,,"33,5",,,,,,,,"10290,5,99999,9",,"MET086METAR LFSL 020730Z AUTO VRB01KT 0250 0200 R29/M0200N FG VV/// 01/01 Q1029 BECMG CAVOK=","D01      0ADE735"
"07179034051","2020-01-02T08:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000400,1,9,9","+0010,5","+0010,5","99999,9",,,,,,"33,5",,,,,,,,"10290,5,99999,9",,"MET085METAR LFSL 020800Z AUTO 00000KT 0400 0350 R29/0450N FG VV/// 01/01 Q1029 BECMG CAVOK=","D01      0ADE735"
"07179034051","2020-01-02T08:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000450,1,9,9","+0010,1","+0010,1","99999,9",,,,,,"30,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET080METAR LFSL 020830Z AUTO 00000KT 0450 R29/0900U FG VV/// 01/01 Q1029 BECMG CAVOK=",
"07179034051","2020-01-02T09:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0015,1","99999,9,9,N","000400,1,9,9","+0030,5","+0030,5","99999,9",,,,,,"33,5",,,,,,,,"10290,5,99999,9",,"MET085METAR LFSL 020900Z AUTO 12003KT 0400 0300 R29/0600U FG VV/// 03/03 Q1029 BECMG CAVOK=","D01      0ADE735"
"07179034051","2020-01-02T09:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0050,1","+0050,1","99999,9",,,,,,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10300,1,99999,9",,"MET065METAR LFSL 020930Z AUTO 12005KT 9999 VV/// 05/05 Q1030 BECMG NSC=",
"07179034051","2020-01-02T10:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10300,1,99999,9",,"MET064METAR LFSL 021000Z AUTO 12006KT 100V170 CAVOK 07/05 Q1030 NOSIG=",
"07179034051","2020-01-02T10:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0060,1","99999,9",,,,,,,,,,,,,,"10290,1,99999,9",,"MET056METAR LFSL 021030Z AUTO 12005KT CAVOK 08/06 Q1029 NOSIG=",
"07179034051","2020-01-02T11:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,"10290,1,99999,9",,"MET064METAR LFSL 021100Z AUTO 13006KT 100V160 CAVOK 08/05 Q1029 NOSIG=",
"07179034051","2020-01-02T11:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0040,1","99999,9",,,,,,,,,,,,,,"10290,1,99999,9",,"MET056METAR LFSL 021130Z AUTO 12007KT CAVOK 09/04 Q1029 NOSIG=",
"07179034051","2020-01-02T12:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET056METAR LFSL 021200Z AUTO 12006KT CAVOK 10/05 Q1028 NOSIG=",
"07179034051","2020-01-02T12:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET056METAR LFSL 021230Z AUTO 13007KT CAVOK 10/05 Q1028 NOSIG=",
"07179034051","2020-01-02T13:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021300Z AUTO 15006KT 120V190 CAVOK 10/05 Q1027 NOSIG=",
"07179034051","2020-01-02T13:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021330Z AUTO 13007KT 110V180 CAVOK 10/05 Q1027 NOSIG=",
"07179034051","2020-01-02T14:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021400Z AUTO 12006KT CAVOK 10/05 Q1027 NOSIG=",
"07179034051","2020-01-02T14:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0060,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021430Z AUTO 13005KT 110V190 CAVOK 10/06 Q1027 NOSIG=",
"07179034051","2020-01-02T15:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021500Z AUTO 14006KT 110V180 CAVOK 10/05 Q1027 NOSIG=",
"07179034051","2020-01-02T15:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021530Z AUTO 15005KT 110V190 CAVOK 10/05 Q1027 NOSIG=",
"07179034051","2020-01-02T16:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021600Z AUTO 14004KT 110V170 CAVOK 09/05 Q1027 NOSIG=",
"07179034051","2020-01-02T16:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021630Z AUTO 15004KT CAVOK 09/05 Q1027 NOSIG=",
"07179034051","2020-01-02T17:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","100,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 021700Z AUTO 10003KT 070V150 CAVOK 08/05 Q1027 NOSIG=",
"07179034051","2020-01-02T17:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021730Z AUTO 15004KT CAVOK 07/05 Q1027 NOSIG=",
"07179034051","2020-01-02T18:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021800Z AUTO 15005KT CAVOK 08/05 Q1027 NOSIG=",
"07179034051","2020-01-02T18:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021830Z AUTO 16005KT CAVOK 08/05 Q1027 NOSIG=",
"07179034051","2020-01-02T19:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0080,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021900Z AUTO 15005KT CAVOK 08/05 Q1027 NOSIG=",
"07179034051","2020-01-02T19:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 021930Z AUTO 14006KT CAVOK 07/05 Q1027 NOSIG=",
"07179034051","2020-01-02T20:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 022000Z AUTO 14008KT CAVOK 07/05 Q1027 NOSIG=",
"07179034051","2020-01-02T20:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET056METAR LFSL 022030Z AUTO 14008KT CAVOK 07/05 Q1027 NOSIG=",
"07179034051","2020-01-02T21:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10270,1,99999,9",,"MET064METAR LFSL 022100Z AUTO 14007KT 110V170 CAVOK 07/05 Q1027 NOSIG=",
"07179034051","2020-01-02T21:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0050,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET058METAR LFSL 022130Z AUTO 16006KT 130V190 CAVOK 07/05 Q1028=",
"07179034051","2020-01-02T21:59:00","O","48.783","5.983","286.0","TOUL ROSIERES, FR","SOD  ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AW,01,FG  ,5","AW,13,BR  ,1",,,,,,,,,,,,,,,
"07179034051","2020-01-02T22:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0070,1","+0040,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET050METAR LFSL 022200Z AUTO 16007KT CAVOK 07/04 Q1028=",
"07179034051","2020-01-02T22:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0040,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET050METAR LFSL 022230Z AUTO 14006KT CAVOK 06/04 Q1028=",
"07179034051","2020-01-02T23:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0040,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET050METAR LFSL 022300Z AUTO 15006KT CAVOK 06/04 Q1028=",
"07179034051","2020-01-02T23:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0040,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET058METAR LFSL 022330Z AUTO 15006KT 120V180 CAVOK 06/04 Q1028=",
"07179034051","2020-01-03T00:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0040,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET058METAR LFSL 030000Z AUTO 16005KT 130V190 CAVOK 06/04 Q1028=",
"07179034051","2020-01-03T00:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0060,1","+0040,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET050METAR LFSL 030030Z AUTO 16004KT CAVOK 06/04 Q1028=",
"07179034051","2020-01-03T01:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0050,1","+0030,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET050METAR LFSL 030100Z AUTO 00000KT CAVOK 05/03 Q1028=",
"07179034051","2020-01-03T01:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0040,1","+0030,1","99999,9",,,,,,,,,,,,,,"10280,1,99999,9",,"MET050METAR LFSL 030130Z AUTO VRB02KT CAVOK 04/03 Q1028=",
"07179034051","2020-01-03T02:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0030,1","+0020,1","99999,9",,,,,,,,,,,,,,"10290,1,99999,9",,"MET050METAR LFSL 030200Z AUTO VRB02KT CAVOK 03/02 Q1029=",
"07179034051","2020-01-03T02:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","180,1,N,0015,1","22000,1,9,N","009000,1,9,9","+0030,1","+0020,1","99999,9",,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET053METAR LFSL 030230Z AUTO 18003KT 9000 NSC 03/02 Q1029=",
"07179034051","2020-01-03T03:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","170,1,N,0015,1","22000,1,9,N","008000,1,9,9","+0030,1","+0020,1","99999,9",,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET053METAR LFSL 030300Z AUTO 17003KT 8000 NSC 03/02 Q1029=",
"07179034051","2020-01-03T03:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0020,1","+0020,1","99999,9",,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET066METAR LFSL 030330Z AUTO 13004KT 6000 NSC 02/02 Q1029 BECMG BKN012=",
"07179034051","2020-01-03T04:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,N,0021,1","22000,1,9,N","006000,1,9,9","+0030,1","+0030,1","99999,9",,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET066METAR LFSL 030400Z AUTO 12004KT 6000 NSC 03/03 Q1029 BECMG BKN012=",
"07179034051","2020-01-03T04:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0010,1","22000,1,9,N","005000,1,9,9","+0020,1","+0020,1","99999,9",,,,,,"10,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10290,1,99999,9",,"MET069METAR LFSL 030430Z AUTO 13002KT 5000 BR NSC 02/02 Q1029 BECMG BKN012=",
"07179034051","2020-01-03T05:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0015,1","00213,1,C,N","005000,1,9,9","+0020,1","+0020,1","99999,9",,,,,,"10,1",,,"07,1,+00213,1,99,9","07,1,+06706,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00213,1,99,9,99,9","10290,1,99999,9",,"MET079METAR LFSL 030500Z AUTO 14003KT 5000 BR BKN007 BKN220 02/02 Q1029 BECMG BKN012=",
"07179034051","2020-01-03T05:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0021,1","00213,1,C,N","006000,1,9,9","+0020,1","+0020,1","99999,9",,,,,,,,,"08,1,+00213,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00213,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 030530Z AUTO 11004KT 6000 OVC007 02/02 Q1029 TEMPO 3000 BR BKN002=",
"07179034051","2020-01-03T06:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0021,1","00213,1,C,N","006000,1,9,9","+0030,1","+0030,1","99999,9",,,,,,,,,"08,1,+00213,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00213,1,99,9,99,9","10290,1,99999,9",,"MET077METAR LFSL 030600Z AUTO 11004KT 6000 OVC007 03/03 Q1029 TEMPO 3000 BR BKN002=",
"07179034051","2020-01-03T06:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","120,1,V,0021,1","00183,1,C,N","007000,1,9,9","+0040,1","+0040,1","99999,9",,,,,,,,,"08,1,+00183,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00183,1,99,9,99,9","10300,1,99999,9",,"MET085METAR LFSL 030630Z AUTO 12004KT 100V160 7000 OVC006 04/04 Q1030 TEMPO 3000 BR BKN002=",
"07179034051","2020-01-03T07:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0015,1","00152,1,C,N","006000,1,9,9","+0040,1","+0040,1","99999,9",,,,,,,,,"08,1,+00152,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","10300,1,99999,9",,"MET070METAR LFSL 030700Z AUTO 11003KT 6000 OVC005 04/04 Q1030 TEMPO 3000 BR=",
"07179034051","2020-01-03T07:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","110,1,N,0015,1","00122,1,C,N","006000,1,9,9","+0040,1","+0040,1","99999,9",,,,,,,,,"08,1,+00122,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00122,1,99,9,99,9","10300,1,99999,9",,"MET070METAR LFSL 030730Z AUTO 11003KT 6000 OVC004 04/04 Q1030 TEMPO 3000 BR=",
"07179034051","2020-01-03T08:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0026,1","00152,1,C,N","005000,1,9,9","+0050,1","+0050,1","99999,9",,,,,,"10,1",,,"07,1,+00152,1,99,9","07,1,+00732,1,99,9","08,1,+01128,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00152,1,99,9,99,9","10300,1,99999,9",,"MET079METAR LFSL 030800Z AUTO 14005KT 5000 BR BKN005 BKN024 OVC037 05/05 Q1030 NOSIG=",
"07179034051","2020-01-03T08:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","00152,1,C,N","005000,1,9,9","+0060,1","+0050,1","99999,9",,,,,,"10,1",,,"07,1,+00152,1,99,9","07,1,+00762,1,99,9","08,1,+01097,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00152,1,99,9,99,9","10300,1,99999,9",,"MET087METAR LFSL 030830Z AUTO 14004KT 110V170 5000 BR BKN005 BKN025 OVC036 06/05 Q1030 NOSIG=",
"07179034051","2020-01-03T09:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","00152,1,C,N","006000,1,9,9","+0060,1","+0050,1","99999,9",,,,,,,,,"08,1,+00152,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","10310,1,99999,9",,"MET084METAR LFSL 030900Z AUTO 14004KT 110V180 6000 OVC005 06/05 Q1031 BECMG FEW008 OVC018=",
"07179034051","2020-01-03T09:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0015,1","00152,1,C,N","005000,1,9,9","+0060,1","+0060,1","99999,9",,,,,,"10,1",,,"08,1,+00152,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","10310,1,99999,9",,"MET096METAR LFSL 030930Z AUTO 15003KT 110V190 5000 BR OVC005 06/06 Q1031 TEMPO 2500 -DZ FEW008 OVC018=",
"07179034051","2020-01-03T10:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","00122,1,C,N","005000,1,9,9","+0060,1","+0060,1","99999,9",,,,,,"10,1",,,"08,1,+00122,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00122,1,99,9,99,9","10310,1,99999,9",,"MET088METAR LFSL 031000Z AUTO VRB03KT 5000 BR OVC004 06/06 Q1031 TEMPO 2500 -DZ FEW008 OVC018=",
"07179034051","2020-01-03T10:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0021,1","00122,1,C,N","004100,1,9,9","+0060,1","+0060,1","99999,9",,,,,,"10,1",,,"08,1,+00122,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00122,1,99,9,99,9","10310,1,99999,9",,"MET082METAR LFSL 031030Z AUTO 15004KT 110V200 4100 BR OVC004 06/06 Q1031 TEMPO 2500 -DZ=",
"07179034051","2020-01-03T11:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0021,1","00152,1,C,N","004300,1,9,9","+0060,1","+0060,1","99999,9",,,,,,"10,1",,,"08,1,+00152,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","10310,1,99999,9",,"MET082METAR LFSL 031100Z AUTO 16004KT 120V190 4300 BR OVC005 06/06 Q1031 TEMPO 2500 -DZ=",
