"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","REM","EQD"
"07016099999","2010-10-02T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0144,1","99999,9","01,0000,2,1",,,,"99999,9,09903,1","SYN058AAXX  02224 07016 36/// ///// 10171 20144 39903 333 60005;",
"07016099999","2010-10-02T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0168,1","+0143,1","99999,9","01,0000,2,1",,,,"99999,9,09901,1","SYN058AAXX  02234 07016 36/// ///// 10168 20143 39901 333 60005;",
"07016099999","2010-10-03T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0164,1","+0139,1","99999,9",,,,,"99999,9,09899,1","SYN048AAXX  03004 07016 36/// ///// 10164 20139 39899;",
"07016099999","2010-10-03T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0141,1","99999,9","01,0000,2,1",,,,"99999,9,09899,1","SYN058AAXX  03014 07016 36/// ///// 10163 20141 39899 333 60005;",
"07016099999","2010-10-03T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0160,1","+0140,1","99999,9","01,0000,2,1",,,,"99999,9,09896,1","SYN058AAXX  03024 07016 36/// ///// 10160 20140 39896 333 60005;",
"07016099999","2010-10-03T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0159,1","+0139,1","99999,9","03,0000,9,1",,,,"99999,9,09892,1","SYN068AAXX  03034 07016 36/// ///// 10159 20139 39892 333 60007 555 60005;",
"07016099999","2010-10-03T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0152,1","+0137,1","99999,9","01,0000,2,1",,,,"99999,9,09887,1","SYN058AAXX  03044 07016 36/// ///// 10152 20137 39887 333 60005;",
"07016099999","2010-10-03T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0130,1","99999,9","01,0000,2,1",,,,"99999,9,09878,1","SYN058AAXX  03054 07016 36/// ///// 10143 20130 39878 333 60005;",
"07016099999","2010-10-03T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0144,1","+0130,1","99999,9","24,0020,9,1",,,"999,N,+0143,1","99999,9,09871,1","SYN074AAXX  03064 07016 36/// ///// 10144 20130 39871 333 20143 70020 555 60005;",
"07016099999","2010-10-03T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0150,1","+0130,1","99999,9","01,0000,2,1",,,,"99999,9,09866,1","SYN058AAXX  03074 07016 36/// ///// 10150 20130 39866 333 60005;",
"07016099999","2010-10-03T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0136,1","99999,9","01,0000,2,1",,,,"99999,9,09858,1","SYN058AAXX  03084 07016 36/// ///// 10169 20136 39858 333 60005;",
"07016099999","2010-10-03T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0174,1","+0139,1","99999,9","03,0000,9,1",,,,"99999,9,09852,1","SYN068AAXX  03094 07016 36/// ///// 10174 20139 39852 333 60007 555 60005;",
"07016099999","2010-10-03T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0142,1","99999,9","01,0000,2,1",,,,"99999,9,09859,1","SYN058AAXX  03104 07016 36/// ///// 10171 20142 39859 333 60005;",
"07016099999","2010-10-03T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0185,1","+0142,1","99999,9","01,0000,2,1",,,,"99999,9,09861,1","SYN058AAXX  03114 07016 36/// ///// 10185 20142 39861 333 60005;",
"07016099999","2010-10-03T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0176,1","+0147,1","99999,9","03,0002,9,1",,,,"99999,9,09865,1","SYN074AAXX  03124 07016 06/// ///// 10176 20147 39865 69921 333 69927 555 69925;","Q01  00002PRCP06Q02  00002PRCP06"
"07016099999","2010-10-03T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0151,1","99999,9","01,0005,9,1",,,,"99999,9,09865,1","SYN058AAXX  03134 07016 26/// ///// 10171 20151 39865 333 69965;",
"07016099999","2010-10-03T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0160,1","+0152,1","99999,9","01,0020,9,1",,,,"99999,9,09869,1","SYN058AAXX  03144 07016 26/// ///// 10160 20152 39869 333 60025;",
"07016099999","2010-10-03T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0148,1","+0140,1","99999,9","03,0050,9,1",,,,"99999,9,09876,1","SYN068AAXX  03154 07016 26/// ///// 10148 20140 39876 333 60057 555 60025;",
"07016099999","2010-10-03T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0144,1","+0136,1","99999,9","01,0005,9,1",,,,"99999,9,09872,1","SYN058AAXX  03164 07016 26/// ///// 10144 20136 39872 333 69965;",
"07016099999","2010-10-03T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0138,1","99999,9","01,0008,9,1",,,,"99999,9,09874,1","SYN058AAXX  03174 07016 26/// ///// 10143 20138 39874 333 69985;",
"07016099999","2010-10-03T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0138,1","99999,9","03,0030,9,1","12,0089,9,1",,"999,M,+0186,1","99999,9,09873,1","SYN080AAXX  03184 07016 06/// ///// 10143 20138 39873 60092 333 10186 60037 555 60025;",
"07016099999","2010-10-03T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0145,1","+0140,1","99999,9","01,0010,9,1",,,,"99999,9,09872,1","SYN058AAXX  03194 07016 26/// ///// 10145 20140 39872 333 60015;",
"07016099999","2010-10-03T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0138,1","99999,9","01,0005,9,1",,,,"99999,9,09872,1","SYN058AAXX  03204 07016 26/// ///// 10143 20138 39872 333 69945;",
"07016099999","2010-10-03T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0136,1","99999,9","03,0020,9,1",,,,"99999,9,09869,1","SYN068AAXX  03214 07016 26/// ///// 10141 20136 39869 333 60027 555 69925;",
"07016099999","2010-10-03T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0134,1","99999,9","01,0000,2,1",,,,"99999,9,09867,1","SYN058AAXX  03224 07016 36/// ///// 10139 20134 39867 333 60005;",
"07016099999","2010-10-03T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0134,1","99999,9","01,0000,2,1",,,,"99999,9,09871,1","SYN058AAXX  03234 07016 36/// ///// 10139 20134 39871 333 60005;",
"07016099999","2010-10-04T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0134,1","99999,9","03,0002,9,1","06,0020,9,1",,,"99999,9,09865,1","SYN074AAXX  04004 07016 06/// ///// 10139 20134 39865 60021 333 69927 555 69925;",
"07016099999","2010-10-04T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0134,1","99999,9","01,0005,9,1",,,,"99999,9,09864,1","SYN058AAXX  04014 07016 26/// ///// 10139 20134 39864 333 69945;",
"07016099999","2010-10-04T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0134,1","99999,9","01,0010,9,1",,,,"99999,9,09861,1","SYN058AAXX  04024 07016 26/// ///// 10139 20134 39861 333 60015;",
"07016099999","2010-10-04T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0136,1","99999,9","03,0020,9,1",,,,"99999,9,09862,1","SYN068AAXX  04034 07016 26/// ///// 10139 20136 39862 333 60027 555 69985;",
"07016099999","2010-10-04T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0140,1","+0135,1","99999,9","01,0005,9,1",,,,"99999,9,09858,1","SYN058AAXX  04044 07016 26/// ///// 10140 20135 39858 333 69945;",
"07016099999","2010-10-04T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0137,1","99999,9","01,0000,2,1",,,,"99999,9,09859,1","SYN058AAXX  04054 07016 36/// ///// 10143 20137 39859 333 60005;",
"07016099999","2010-10-04T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0145,1","+0139,1","99999,9","03,0004,9,1","12,0041,9,1","24,0131,9,1","999,N,+0138,1","99999,9,09859,1","SYN086AAXX  04064 07016 06/// ///// 10145 20139 39859 60042 333 20138 69947 70131 555 60005;",
"07016099999","2010-10-04T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0146,1","+0140,1","99999,9","01,0000,2,1",,,,"99999,9,09863,1","SYN058AAXX  04074 07016 36/// ///// 10146 20140 39863 333 60005;",
"07016099999","2010-10-04T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0152,1","+0146,1","99999,9","01,0000,2,1",,,,"99999,9,09866,1","SYN058AAXX  04084 07016 36/// ///// 10152 20146 39866 333 60005;",
"07016099999","2010-10-04T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0156,1","+0150,1","99999,9","03,0000,9,1",,,,"99999,9,09868,1","SYN068AAXX  04094 07016 36/// ///// 10156 20150 39868 333 60007 555 60005;",
"07016099999","2010-10-04T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0164,1","+0154,1","99999,9","01,0000,2,1",,,,"99999,9,09868,1","SYN058AAXX  04104 07016 36/// ///// 10164 20154 39868 333 60005;",
"07016099999","2010-10-04T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0173,1","+0158,1","99999,9","01,0000,2,1",,,,"99999,9,09871,1","SYN058AAXX  04114 07016 36/// ///// 10173 20158 39871 333 60005;",
"07016099999","2010-10-04T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0174,1","+0157,1","99999,9",,,,,"99999,9,09862,1","SYN048AAXX  04124 07016 36/// ///// 10174 20157 39862;",
"07016099999","2010-10-04T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0154,1","99999,9","01,0000,2,1",,,,"99999,9,09867,1","SYN058AAXX  04134 07016 36/// ///// 10171 20154 39867 333 60005;",
"07016099999","2010-10-04T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0171,1","+0154,1","99999,9","01,0000,2,1",,,,"99999,9,09869,1","SYN058AAXX  04144 07016 36/// ///// 10171 20154 39869 333 60005;",
"07016099999","2010-10-04T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0168,1","+0155,1","99999,9","03,0000,9,1",,,,"99999,9,09869,1","SYN068AAXX  04154 07016 36/// ///// 10168 20155 39869 333 60007 555 60005;",
"07016099999","2010-10-04T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0162,1","+0154,1","99999,9","01,0000,2,1",,,,"99999,9,09873,1","SYN058AAXX  04164 07016 36/// ///// 10162 20154 39873 333 60005;",
"07016099999","2010-10-04T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0158,1","+0152,1","99999,9","01,0000,2,1",,,,"99999,9,09878,1","SYN058AAXX  04174 07016 36/// ///// 10158 20152 39878 333 60005;",
"07016099999","2010-10-04T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0157,1","+0152,1","99999,9",,,,"999,M,+0181,1","99999,9,09887,1","SYN068AAXX  04184 07016 36/// ///// 10157 20152 39887 333 10181 555 60005;",
"07016099999","2010-10-04T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0156,1","+0150,1","99999,9","01,0000,2,1",,,,"99999,9,09893,1","SYN058AAXX  04194 07016 36/// ///// 10156 20150 39893 333 60005;",
"07016099999","2010-10-04T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0153,1","+0147,1","99999,9","01,0000,2,1",,,,"99999,9,09900,1","SYN058AAXX  04204 07016 36/// ///// 10153 20147 39900 333 60005;",
"07016099999","2010-10-04T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0150,1","+0139,1","99999,9","03,0000,9,1",,,,"99999,9,09905,1","SYN068AAXX  04214 07016 36/// ///// 10150 20139 39905 333 60007 555 60005;",
"07016099999","2010-10-04T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0146,1","+0126,1","99999,9","01,0000,2,1",,,,"99999,9,09906,1","SYN058AAXX  04224 07016 36/// ///// 10146 20126 39906 333 60005;",
"07016099999","2010-10-04T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0116,1","99999,9","01,0000,2,1",,,,"99999,9,09906,1","SYN058AAXX  04234 07016 36/// ///// 10141 20116 39906 333 60005;",
"07016099999","2010-10-05T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0136,1","+0120,1","99999,9",,,,,"99999,9,09907,1","SYN048AAXX  05004 07016 36/// ///// 10136 20120 39907;",
"07016099999","2010-10-05T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0131,1","+0115,1","99999,9","01,0000,2,1",,,,"99999,9,09911,1","SYN058AAXX  05014 07016 36/// ///// 10131 20115 39911 333 60005;",
"07016099999","2010-10-05T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0120,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,09913,1","SYN058AAXX  05024 07016 36/// ///// 10120 20111 39913 333 60005;",
"07016099999","2010-10-05T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0115,1","+0109,1","99999,9","03,0000,9,1",,,,"99999,9,09912,1","SYN068AAXX  05034 07016 36/// ///// 10115 20109 39912 333 60007 555 60005;",
"07016099999","2010-10-05T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0117,1","+0109,1","99999,9","01,0000,2,1",,,,"99999,9,09910,1","SYN058AAXX  05044 07016 36/// ///// 10117 20109 39910 333 60005;",
"07016099999","2010-10-05T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0122,1","+0113,1","99999,9","01,0000,2,1",,,,"99999,9,09911,1","SYN058AAXX  05054 07016 36/// ///// 10122 20113 39911 333 60005;",
"07016099999","2010-10-05T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0116,1","99999,9","24,0000,9,1",,,"999,N,+0114,1","99999,9,09912,1","SYN074AAXX  05064 07016 36/// ///// 10124 20116 39912 333 20114 70000 555 60005;",
"07016099999","2010-10-05T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0127,1","+0119,1","99999,9","01,0000,2,1",,,,"99999,9,09915,1","SYN058AAXX  05074 07016 36/// ///// 10127 20119 39915 333 60005;",
"07016099999","2010-10-05T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0133,1","+0125,1","99999,9","01,0000,2,1",,,,"99999,9,09913,1","SYN058AAXX  05084 07016 36/// ///// 10133 20125 39913 333 60005;",
"07016099999","2010-10-05T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0146,1","+0135,1","99999,9","03,0000,9,1",,,,"99999,9,09916,1","SYN068AAXX  05094 07016 36/// ///// 10146 20135 39916 333 60007 555 60005;",
"07016099999","2010-10-05T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0162,1","+0146,1","99999,9","01,0000,2,1",,,,"99999,9,09917,1","SYN058AAXX  05104 07016 36/// ///// 10162 20146 39917 333 60005;",
"07016099999","2010-10-05T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0152,1","99999,9","01,0000,2,1",,,,"99999,9,09916,1","SYN058AAXX  05114 07016 36/// ///// 10163 20152 39916 333 60005;",
"07016099999","2010-10-05T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0169,1","+0154,1","99999,9",,,,,"99999,9,09916,1","SYN048AAXX  05124 07016 36/// ///// 10169 20154 39916;",
"07016099999","2010-10-05T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0173,1","+0162,1","99999,9","01,0000,2,1",,,,"99999,9,09915,1","SYN058AAXX  05134 07016 36/// ///// 10173 20162 39915 333 60005;",
"07016099999","2010-10-05T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0170,1","+0160,1","99999,9","01,0000,2,1",,,,"99999,9,09921,1","SYN058AAXX  05144 07016 26/// ///// 10170 20160 39921 333 69925;",
"07016099999","2010-10-05T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0168,1","+0160,1","99999,9","03,0008,9,1",,,,"99999,9,09924,1","SYN068AAXX  05154 07016 26/// ///// 10168 20160 39924 333 69987 555 69965;",
"07016099999","2010-10-05T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0167,1","+0159,1","99999,9","01,0005,9,1",,,,"99999,9,09927,1","SYN058AAXX  05164 07016 26/// ///// 10167 20159 39927 333 69945;",
"07016099999","2010-10-05T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0163,1","+0157,1","99999,9","01,0000,2,1",,,,"99999,9,09928,1","SYN058AAXX  05174 07016 26/// ///// 10163 20157 39928 333 69925;",
"07016099999","2010-10-05T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0153,1","+0142,1","99999,9","03,0006,9,1","12,0010,9,1",,"999,M,+0175,1","99999,9,09932,1","SYN080AAXX  05184 07016 06/// ///// 10153 20142 39932 60012 333 10175 69967 555 60005;",
"07016099999","2010-10-05T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0137,1","99999,9","01,0000,2,1",,,,"99999,9,09936,1","SYN058AAXX  05194 07016 26/// ///// 10143 20137 39936 333 69925;",
"07016099999","2010-10-05T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0145,1","+0139,1","99999,9","01,0000,2,1",,,,"99999,9,09937,1","SYN058AAXX  05204 07016 26/// ///// 10145 20139 39937 333 69925;",
"07016099999","2010-10-05T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0138,1","99999,9","03,0020,9,1",,,,"99999,9,09935,1","SYN068AAXX  05214 07016 26/// ///// 10143 20138 39935 333 60027 555 60015;",
"07016099999","2010-10-05T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0140,1","+0137,1","99999,9","01,0008,9,1",,,,"99999,9,09931,1","SYN058AAXX  05224 07016 26/// ///// 10140 20137 39931 333 69985;",
"07016099999","2010-10-05T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0138,1","99999,9","01,0005,9,1",,,,"99999,9,09926,1","SYN058AAXX  05234 07016 26/// ///// 10141 20138 39926 333 69945;",
