"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AG1","GA1","GA2","GA3","MA1","MW1","OC1","REM","EQD"
"07561599999","1990-08-07T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0150,1","+0040,1","99999,9","2,000","01,1,+00900,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-08-07T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0060,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-08T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0010,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-08T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0030,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-09T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0030,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-09T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0020,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-10T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-10T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0040,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-11T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0230,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-11T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-11T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-12T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0120,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-12T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0130,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-14T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","240,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0230,1","+0140,1","99999,9","2,000","04,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-14T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0230,1","+0140,1","99999,9","2,000","01,1,+01050,9,09,9","04,1,+01200,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-15T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","01200,1,C,N","011200,1,N,1","+0220,1","+0090,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-16T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00900,1,C,N","011200,1,N,1","+0170,1","+0120,1","99999,9","2,000","06,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-16T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0031,1","01200,1,C,N","011200,1,N,1","+0190,1","+0100,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-16T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00900,1,C,N","011200,1,N,1","+0200,1","+0130,1","99999,9","2,000","07,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-17T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0030,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-17T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0170,1","-0010,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-17T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0030,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-18T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-18T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0040,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-18T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-19T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-19T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0270,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-21T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0040,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-21T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0040,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-21T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0230,1","+0020,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-22T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0072,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-22T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0230,1","-0020,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-23T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0070,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-23T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-24T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0070,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-24T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-25T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","00180,1,C,N","003000,1,N,1","+0160,1","+0140,1","99999,9","2,000","08,1,+00180,9,05,9",,,,"10,1",,,
"07561599999","1990-08-25T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","01200,1,C,N","011200,1,N,1","+0190,1","+0140,1","99999,9","2,016","03,1,+00600,9,09,9","04,1,+01200,9,08,9",,,"95,1",,,
"07561599999","1990-08-28T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","004000,1,N,1","+0190,1","+0120,1","99999,9","2,000","01,1,+07500,9,00,9",,,,"10,1",,,
"07561599999","1990-08-28T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","01350,1,C,N","008000,1,N,1","+0230,1","+0110,1","99999,9","2,000","01,1,+01050,9,09,9","05,1,+01350,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-28T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-29T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0072,1","07500,1,C,N","011200,1,N,1","+0220,1","+0120,1","99999,9","2,000","01,1,+01200,9,08,9","05,1,+07500,9,00,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-29T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0072,1","07500,1,C,N","011200,1,N,1","+0230,1","+0120,1","99999,9","2,000","02,1,+01200,9,08,9","05,1,+07500,9,00,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-30T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","00060,1,C,N","001000,1,N,1","+0150,1","+0150,1","99999,9","2,004","08,1,+00060,9,07,9",,,,"60,1",,,
"07561599999","1990-08-30T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","00600,1,C,N","006000,1,N,1","+0160,1","+0150,1","99999,9","2,005","02,1,+00300,9,07,9","03,1,+00600,9,08,9","08,1,+02400,9,04,9",,"21,1",,,
"07561599999","1990-08-30T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0041,1","00180,1,C,N","004000,1,N,1","+0160,1","+0150,1","99999,9","2,016","01,1,+00150,9,09,9","08,1,+00180,9,05,9",,,"95,1",,,
"07561599999","1990-08-31T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","01050,1,C,N","011200,1,N,1","+0120,1","+0080,1","99999,9","1,000","05,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-31T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0010,1","00900,1,C,N","011200,1,N,1","+0130,1","+0050,1","99999,9","2,000","05,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-31T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0031,1","00900,1,C,N","011200,1,N,1","+0140,1","+0070,1","99999,9","2,000","05,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-02T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-02T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","060,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0040,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-04T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-04T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-04T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","01200,1,C,N","011200,1,N,1","+0200,1","+0110,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-05T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0150,1","+0100,1","99999,9","2,000","04,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-05T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-05T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-06T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0150,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-06T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-06T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-07T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0120,1","+0070,1","99999,9","2,000","05,1,+00600,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-07T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","320,1,N,0062,1","01200,1,C,N","011200,1,N,1","+0160,1","+0040,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-07T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0062,1","22000,1,C,N","011200,1,N,1","+0140,1","+0030,1","99999,9","2,000","03,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-08T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0120,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-09T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0040,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-09T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-12T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0062,1","22000,1,C,N","011200,1,N,1","+0160,1","+0080,1","99999,9","2,000","02,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-13T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00300,1,C,N","006000,1,N,1","+0150,1","+0120,1","99999,9","2,000","07,1,+00300,9,05,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-09-13T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00360,1,C,N","011200,1,N,1","+0140,1","+0110,1","99999,9","2,000","07,1,+00360,9,05,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-13T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0130,1","+0110,1","99999,9","2,000","05,1,+00600,9,08,9","06,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-14T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0051,1","02400,1,C,N","011200,1,N,1","+0160,1","+0120,1","99999,9","2,000","04,1,+00750,9,08,9","07,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-18T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0062,1","22000,1,C,N","006000,1,N,1","+0140,1","+0060,1","99999,9","2,000","01,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-18T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0180,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-18T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-19T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","060,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-19T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-20T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0150,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-20T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-20T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0070,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-21T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00360,1,C,N","011200,1,N,1","+0110,1","+0080,1","99999,9","2,000","05,1,+00360,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-09-21T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0062,1","00600,1,C,N","011200,1,N,1","+0130,1","+0090,1","99999,9","2,000","08,1,+00600,9,05,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-21T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0062,1","00300,1,C,N","011200,1,N,1","+0130,1","+0110,1","99999,9","2,000","08,1,+00300,9,05,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-22T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00300,1,C,N","011200,1,N,1","+0150,1","+0140,1","99999,9","2,000","07,1,+00300,9,07,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-22T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00090,1,C,N","001000,1,N,1","+0160,1","+0140,1","99999,9","2,001","08,1,+00090,9,07,9",,,,"50,1",,,
"07561599999","1990-09-22T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0170,1","+0140,1","99999,9","2,000","07,1,+00600,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-23T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0041,1","00150,1,C,N","004000,1,N,1","+0140,1","+0130,1","99999,9","2,004","08,1,+00150,9,07,9",,,,"60,1",,,
"07561599999","1990-09-23T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0051,1","00300,1,C,N","004000,1,N,1","+0130,1","+0120,1","99999,9","2,004","08,1,+00300,9,07,9",,,,"60,1",,,
"07561599999","1990-09-25T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","120,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0150,1","+0020,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-26T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","011200,1,N,1","+0140,1","+0090,1","99999,9","2,000","02,1,+00750,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-26T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","011200,1,N,1","+0180,1","+0090,1","99999,9","1,000","03,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-26T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0200,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-27T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0021,1","02400,1,C,N","011200,1,N,1","+0110,1","+0070,1","99999,9","2,000","01,1,+00450,9,08,9","06,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-09-27T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-27T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0020,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-28T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-09-29T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00450,1,C,N","011200,1,N,1","+0170,1","+0120,1","99999,9","2,000","05,1,+00450,9,05,9",,,,,"0103,1",,"Q01+000000PRSWM2"
