"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AG1","AY1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","OC1","REM","EQD"
"07301399999","1990-02-27T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","250,1,N,0129,1","00150,1,C,N","011200,1,N,1","+0120,1","+0110,1","99999,9","1,999",,"07,1,+00150,9,07,9",,,,,"10129,1,99999,9","58,1",,,
"07301399999","1990-02-27T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","270,1,N,0139,1","00180,1,C,N","011200,1,N,1","+0120,1","+0120,1","99999,9","2,000",,"07,1,+00180,9,07,9",,,,,"10129,1,99999,9",,"0221,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-27T11:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","270,1,N,0129,1","00300,1,C,N","011200,1,N,1","+0140,1","+0120,1","99999,9","2,000",,"06,1,+00300,9,08,9","06,1,+00600,9,05,9",,,,"10139,1,99999,9",,"0180,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-27T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0139,1","00390,1,C,N","011200,1,N,1","+0140,1","+0090,1","99999,9","2,999",,"07,1,+00390,9,08,9",,,,,"10149,1,99999,9",,"0211,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-27T14:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0129,1","00480,1,C,N","011200,1,N,1","+0140,1","+0080,1","99999,9","2,999",,"06,1,+00480,9,08,9",,,,,"10149,1,99999,9",,"0211,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-27T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0139,1","00480,1,C,N","011200,1,N,1","+0140,1","+0070,1","99999,9","2,000",,"06,1,+00480,9,08,9",,,,,"10159,1,99999,9",,"0211,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-27T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0098,1","00480,1,C,N","011200,1,N,1","+0120,1","+0070,1","99999,9","2,999",,"06,1,+00480,9,08,9",,,,,"10169,1,99999,9",,"0149,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-28T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","250,1,N,0072,1","00120,1,C,N","011200,1,N,1","+0110,1","+0110,1","99999,9","2,999",,"07,1,+00120,9,07,9",,,,,"10180,1,99999,9","51,1",,,
"07301399999","1990-02-28T06:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","250,1,N,0082,1","00120,1,C,N","011200,1,N,1","+0120,1","+0120,1","99999,9","2,003",,"07,1,+00120,9,07,9",,,,,"10169,1,99999,9","58,1",,,
"07301399999","1990-02-28T07:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0088,1","00120,1,C,N","011200,1,N,1","+0120,1","+0120,1","99999,9","2,999",,"07,1,+00120,9,07,9",,,,,"10169,1,99999,9","58,1",,,
"07301399999","1990-02-28T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","270,1,N,0088,1","00120,1,C,N","011200,1,N,1","+0120,1","+0120,1","99999,9","2,999",,"07,1,+00120,9,07,9",,,,,"10159,1,99999,9","21,1","0149,1",,
"07301399999","1990-02-28T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0098,1","00150,1,C,N","011200,1,N,1","+0130,1","+0120,1","99999,9","2,000",,"07,1,+00150,9,07,9",,,,,"10159,1,99999,9",,"0160,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-28T09:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0108,1","00180,1,C,N","011200,1,N,1","+0130,1","+0120,1","99999,9","2,999",,"07,1,+00180,9,07,9",,,,,"10159,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-02-28T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0108,1","00180,1,C,N","011200,1,N,1","+0120,1","+0110,1","99999,9","2,999",,"07,1,+00180,9,07,9",,,,,"10159,1,99999,9","58,1","0160,1",,
"07301399999","1990-02-28T12:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0129,1","00180,1,C,N","011200,1,N,1","+0130,1","+0100,1","99999,9","2,999",,"05,1,+00180,9,08,9","04,1,+00690,9,05,9","05,1,+02400,9,03,9",,,"10159,1,99999,9","25,1","0180,1",,
"07301399999","1990-02-28T13:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0118,1","00240,1,C,N","011200,1,N,1","+0130,1","+0100,1","99999,9","2,999",,"05,1,+00240,9,08,9","07,1,+00690,9,05,9",,,,"10149,1,99999,9",,"0180,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-28T14:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","260,1,N,0118,1","00240,1,C,N","011200,1,N,1","+0120,1","+0100,1","99999,9","2,000",,"07,1,+00240,9,08,9",,,,,"10139,1,99999,9",,"0170,1",,"Q01+000000PRSWM2"
"07301399999","1990-02-28T15:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","250,1,N,0118,1","00240,1,C,N","011200,1,N,1","+0120,1","+0100,1","99999,9","2,999",,"07,1,+00240,9,07,9",,,,,"10139,1,99999,9",,"0180,1",,"Q01+000000PRSWM2"
"07301399999","1990-03-01T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","280,1,N,0041,1","01800,1,C,N","011200,1,N,1","+0080,1","+0060,1","99999,9","2,000",,"02,1,+00600,9,08,9","07,1,+01800,9,05,9",,,,"10159,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0070,1","+0050,1","99999,9","2,999",,"01,1,+00690,9,08,9",,,,,"10169,1,99999,9","25,1",,,
"07301399999","1990-03-01T07:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0041,1","00600,1,C,N","011200,1,N,1","+0080,1","+0060,1","99999,9","2,999",,"05,1,+00600,9,08,9","03,1,+01500,9,05,9",,,,"10159,1,99999,9","80,1",,,
"07301399999","1990-03-01T08:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0080,1","+0060,1","99999,9","2,000",,"01,1,+00690,9,08,9",,,,,"10180,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0072,1","22000,1,C,N","011200,1,N,1","+0090,1","+0050,1","99999,9","2,999",,"02,1,+00690,9,08,9",,,,,"10190,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T11:12:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0072,1","01500,1,C,N","011200,1,N,1","+0100,1","+0040,1","99999,9","2,999",,"04,1,+00690,9,08,9","03,1,+01500,9,05,9",,,,"10190,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T12:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0041,1","01500,1,C,N","011200,1,N,1","+0080,1","+0050,1","99999,9","2,999",,"03,1,+00600,9,08,9","04,1,+01500,9,05,9",,,,"10200,1,99999,9","25,1",,,
"07301399999","1990-03-01T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0062,1","00690,1,C,N","011200,1,N,1","+0110,1","+0060,1","99999,9","2,999",,"05,1,+00690,9,08,9","03,1,+01500,9,05,9",,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T14:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0062,1","22000,1,C,N","011200,1,N,1","+0110,1","+0030,1","99999,9","2,999",,"04,1,+00750,9,08,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0072,1","00780,1,C,N","011200,1,N,1","+0100,1","+0010,1","99999,9","2,000",,"05,1,+00780,9,08,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-01T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0072,1","22000,1,C,N","011200,1,N,1","+0090,1","+0010,1","99999,9","2,999",,"04,1,+00780,9,08,9",,,,,"10200,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-02T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","340,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0020,1","+0010,1","99999,9","2,999",,,,,,,"10271,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-02T06:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","360,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0020,1","+0010,1","99999,9","2,999",,,,,,,"10281,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-02T07:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0030,1","+0010,1","99999,9","2,999",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-02T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0030,1","+0010,1","99999,9","2,999",,,,,,,"10318,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-02T09:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0082,1","99999,1,C,Y","009900,1,N,1","+0050,1","+0000,1","99999,9","2,999",,,,,,,"10329,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-02T10:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","020,1,N,0082,1","22000,1,C,N","011200,1,N,1","+0060,1","+0000,1","99999,9","2,999",,"03,1,+00480,9,08,9",,,,,"10339,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-02T11:22:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0082,1","22000,1,C,N","011200,1,N,1","+0060,1","-0020,1","99999,9","2,999",,"04,1,+00600,9,08,9",,,,,"10359,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-02T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0088,1","22000,1,C,N","011200,1,N,1","+0070,1","-0040,1","99999,9","2,000",,"04,1,+00690,9,08,9",,,,,"10359,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-02T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","020,1,N,0082,1","22000,1,C,N","011200,1,N,1","+0070,1","-0060,1","99999,9","2,999",,"04,1,+00750,9,08,9",,,,,"10369,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-02T14:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0082,1","22000,1,C,N","011200,1,N,1","+0080,1","-0060,1","99999,9","2,999",,"04,1,+00780,9,08,9",,,,,"10369,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T04:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","350,1,N,0010,1","99999,1,C,Y","009900,1,N,1","-0020,1","-0040,1","99999,9","2,999",,,,,,,"10450,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-03T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","22000,1,C,N","011200,1,N,1","-0030,1","-0050,1","99999,9","2,000",,"01,1,+01200,9,05,9",,,,,"10450,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T07:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","22000,1,C,N","011200,1,N,1","-0030,1","-0040,1","99999,9","2,999",,"01,1,+01200,9,05,9",,,,,"10450,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","22000,1,C,N","011200,1,N,1","-0010,1","-0020,1","99999,9","2,000",,"01,1,+01350,9,05,9",,,,,"10461,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","99999,1,C,Y","009900,1,N,1","+0030,1","+0000,1","99999,9","2,999",,,,,,,"10461,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-03T10:09:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0060,1","+0030,1","99999,9","2,999",,,,,,,"10461,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-03T10:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0090,1","+0030,1","99999,9","2,999",,"01,1,+00600,9,08,9",,,,,"10461,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","22000,1,C,N","011200,1,N,1","+0090,1","+0030,1","99999,9","2,000",,"03,1,+00660,9,08,9",,,,,"10461,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0062,1","22000,1,C,N","011200,1,N,1","+0100,1","+0010,1","99999,9","2,999",,"03,1,+00660,9,08,9",,,,,"10450,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0062,1","22000,1,C,N","011200,1,N,1","+0100,1","+0000,1","99999,9","2,999",,"03,1,+00660,9,08,9",,,,,"10450,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0051,1","00720,1,C,N","011200,1,N,1","+0090,1","+0000,1","99999,9","2,000",,"05,1,+00720,9,05,9",,,,,"10440,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-03T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0041,1","22000,1,C,N","011200,1,N,1","+0100,1","+0010,1","99999,9","2,999",,"03,1,+00750,9,05,9",,,,,"10440,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-03-04T04:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0031,1","99999,1,C,Y","009900,1,N,1","-0010,1","-0020,1","99999,9","2,999",,,,,,,"10440,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","99999,1,C,Y","009900,1,N,1","-0010,1","-0020,1","99999,9","2,000",,,,,,,"10440,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","99999,1,C,Y","009900,1,N,1","-0010,1","-0020,1","99999,9","2,999",,,,,,,"10440,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0010,1","+0000,1","99999,9","2,999",,,,,,,"10440,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0040,1","+0020,1","99999,9","2,000",,,,,,,"10440,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T09:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0070,1","+0020,1","99999,9","2,999",,,,,,,"10440,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T10:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0090,1","+0000,1","99999,9","2,999",,,,,,,"10430,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0100,1","+0000,1","99999,9","2,999",,,,,,,"10430,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T13:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0120,1","-0030,1","99999,9","2,999",,,,,,,"10410,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0120,1","-0030,1","99999,9","2,000",,,,,,,"10410,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-04T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0120,1","-0010,1","99999,9","2,999",,,,,,,"10400,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T05:10:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0000,1","-0020,1","99999,9","2,999",,,,,,,"10369,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","99999,1,C,Y","009900,1,N,1","-0010,1","-0020,1","99999,9","2,000",,,,,,,"10359,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0000,1","-0010,1","99999,9","1,999",,,,,,,"10359,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0020,1","+0000,1","99999,9","2,999",,,,,,,"10359,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0040,1","+0010,1","99999,9","2,000",,,,,,,"10359,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0070,1","+0020,1","99999,9","2,999",,,,,,,"10359,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T10:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","130,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0100,1","+0010,1","99999,9","2,999",,,,,,,"10349,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T12:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0120,1","+0010,1","99999,9","2,999",,,,,,,"10349,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0150,1","-0030,1","99999,9","2,999",,,,,,,"10329,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0150,1","-0080,1","99999,9","2,000",,,,,,,"10318,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-05T15:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","110,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0150,1","-0070,1","99999,9","2,999",,,,,,,"10318,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T05:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0021,1","99999,1,C,Y","009900,1,N,1","-0010,1","-0030,1","99999,9","2,999",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T05:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0021,1","99999,1,C,Y","009900,1,N,1","-0020,1","-0030,1","99999,9","2,000",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0021,1","99999,1,C,Y","009900,1,N,1","-0010,1","-0030,1","99999,9","2,000",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0010,1","+0000,1","99999,9","2,999",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T09:55:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0060,1","+0030,1","99999,9","2,999",,,,,,,"10312,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","99999,1,C,Y","009900,1,N,1","+0110,1","+0030,1","99999,9","2,999",,,,,,,"10312,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0010,1","99999,9","2,999",,,,,,,"10312,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T12:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0140,1","-0030,1","99999,9","2,999",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T13:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","99999,1,C,Y","009900,1,N,1","+0160,1","-0050,1","99999,9","2,999",,,,,,,"10291,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","290,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0160,1","-0080,1","99999,9","2,999",,,,,,,"10291,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","230,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0160,1","-0080,1","99999,9","2,000",,,,,,,"10281,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-06T15:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","300,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0160,1","-0050,1","99999,9","2,999",,,,,,,"10281,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-07T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0000,1","-0020,1","99999,9","2,999",,,,,,,"10261,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-03-07T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0000,1","-0010,1","99999,9","2,000",,,,,,,"10271,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
